Numero,Area,Centroide_x,Centroide_y
5787,1,139.0,53.0
5788,1,139.0,54.0
5789,1,139.0,55.0
5790,1,139.0,81.0
5791,1,139.0,82.0
5792,1,139.0,83.0
5793,1,139.0,84.0
5794,1,139.0,85.0
5795,1,139.0,86.0
5796,1,139.0,87.0
5797,1,139.0,88.0
5798,1,139.0,89.0
5799,1,139.0,90.0
5800,1,139.0,91.0
5801,1,139.0,92.0
5802,1,139.0,93.0
5803,1,139.0,94.0
5804,1,139.0,95.0
5805,1,139.0,96.0
5806,1,139.0,97.0
5807,1,139.0,98.0
5808,1,139.0,99.0
5809,1,139.0,100.0
5810,1,139.0,101.0
5811,1,139.0,129.0
5812,1,139.0,130.0
5813,1,139.0,131.0
5814,1,139.0,132.0
5815,1,139.0,133.0
5816,1,139.0,134.0
5817,1,139.0,135.0
5818,1,139.0,136.0
5819,1,139.0,137.0
5820,1,139.0,138.0
5821,1,139.0,139.0
5822,1,139.0,140.0
5823,1,139.0,141.0
5824,1,139.0,192.0
5825,1,139.0,193.0
5826,1,139.0,194.0
5827,1,139.0,195.0
5828,1,139.0,196.0
5829,1,139.0,197.0
5830,1,139.0,198.0
5831,1,139.0,199.0
5832,1,139.0,200.0
5833,1,139.0,201.0
5834,1,139.0,202.0
5835,1,139.0,203.0
5836,1,139.0,204.0
5837,1,139.0,205.0
5838,1,139.0,206.0
5839,1,139.0,207.0
5840,1,139.0,208.0
5841,1,139.0,228.0
5842,1,139.0,229.0
5843,1,139.0,230.0
5844,1,139.0,231.0
5845,1,139.0,232.0
5846,1,139.0,233.0
5847,1,139.0,234.0
5848,1,139.0,235.0
5849,1,139.0,236.0
5850,1,139.0,237.0
5851,1,139.0,238.0
5852,1,139.0,239.0
5853,1,139.0,240.0
5854,1,139.0,241.0
5855,1,139.0,242.0
5856,1,139.0,243.0
5857,1,139.0,244.0
5858,1,139.0,245.0
5859,1,139.0,246.0
5860,1,140.0,0.0
5861,1,140.0,1.0
5862,1,140.0,2.0
5863,1,140.0,3.0
5864,1,140.0,4.0
5865,1,140.0,5.0
5866,1,140.0,6.0
5867,1,140.0,7.0
5868,1,140.0,8.0
5869,1,140.0,9.0
5870,1,140.0,10.0
5871,1,140.0,11.0
5872,1,140.0,12.0
5873,1,140.0,13.0
5874,1,140.0,14.0
5875,1,140.0,15.0
5876,1,140.0,16.0
5877,1,140.0,17.0
5878,1,140.0,18.0
5879,1,140.0,19.0
5880,1,140.0,20.0
5881,1,140.0,21.0
5882,1,140.0,22.0
5883,1,140.0,23.0
5884,1,140.0,24.0
5885,1,140.0,25.0
5886,1,140.0,26.0
5887,1,140.0,27.0
5888,1,140.0,28.0
5889,1,140.0,29.0
5890,1,140.0,30.0
5891,1,140.0,31.0
5892,1,140.0,32.0
5893,1,140.0,37.0
5894,1,140.0,38.0
5895,1,140.0,39.0
5896,1,140.0,40.0
5897,1,140.0,41.0
5898,1,140.0,42.0
5899,1,140.0,43.0
5900,1,140.0,44.0
5901,1,140.0,45.0
5902,1,140.0,46.0
5903,1,140.0,47.0
5904,1,140.0,48.0
5905,1,140.0,49.0
5906,1,140.0,50.0
5907,1,140.0,51.0
5908,1,140.0,52.0
5909,1,140.0,53.0
5910,1,140.0,54.0
5911,1,140.0,55.0
5912,1,140.0,56.0
5913,1,140.0,81.0
5914,1,140.0,82.0
5915,1,140.0,83.0
5916,1,140.0,84.0
5917,1,140.0,85.0
5918,1,140.0,86.0
5919,1,140.0,87.0
5920,1,140.0,88.0
5921,1,140.0,89.0
5922,1,140.0,90.0
5923,1,140.0,91.0
5924,1,140.0,92.0
5925,1,140.0,93.0
5926,1,140.0,94.0
5927,1,140.0,95.0
5928,1,140.0,96.0
5929,1,140.0,97.0
5930,1,140.0,98.0
5931,1,140.0,99.0
5932,1,140.0,100.0
5933,1,140.0,101.0
5934,1,140.0,132.0
5935,1,140.0,133.0
5936,1,140.0,134.0
5937,1,140.0,135.0
5938,1,140.0,136.0
5939,1,140.0,137.0
5940,1,140.0,138.0
5941,1,140.0,139.0
5942,1,140.0,193.0
5943,1,140.0,194.0
5944,1,140.0,195.0
5945,1,140.0,196.0
5946,1,140.0,197.0
5947,1,140.0,198.0
5948,1,140.0,199.0
5949,1,140.0,200.0
5950,1,140.0,201.0
5951,1,140.0,202.0
5952,1,140.0,203.0
5953,1,140.0,204.0
5954,1,140.0,205.0
5955,1,140.0,206.0
5956,1,140.0,207.0
5957,1,140.0,229.0
5958,1,140.0,230.0
5959,1,140.0,231.0
5960,1,140.0,232.0
5961,1,140.0,233.0
5962,1,140.0,234.0
5963,1,140.0,235.0
5964,1,140.0,236.0
5965,1,140.0,237.0
5966,1,140.0,238.0
5967,1,140.0,239.0
5968,1,140.0,240.0
5969,1,140.0,241.0
5970,1,140.0,242.0
5971,1,140.0,243.0
5972,1,140.0,244.0
5973,1,140.0,245.0
5974,1,141.0,0.0
5975,1,141.0,1.0
5976,1,141.0,2.0
5977,1,141.0,3.0
5978,1,141.0,4.0
5979,1,141.0,5.0
5980,1,141.0,6.0
5981,1,141.0,7.0
5982,1,141.0,8.0
5983,1,141.0,9.0
5984,1,141.0,10.0
5985,1,141.0,11.0
5986,1,141.0,12.0
5987,1,141.0,13.0
5988,1,141.0,14.0
5989,1,141.0,15.0
5990,1,141.0,16.0
5991,1,141.0,17.0
5992,1,141.0,18.0
5993,1,141.0,19.0
5994,1,141.0,20.0
5995,1,141.0,21.0
5996,1,141.0,22.0
5997,1,141.0,23.0
5998,1,141.0,24.0
5999,1,141.0,25.0
6000,1,141.0,26.0
6001,1,141.0,27.0
6002,1,141.0,28.0
6003,1,141.0,29.0
6004,1,141.0,30.0
6005,1,141.0,31.0
6006,1,141.0,32.0
6007,1,141.0,39.0
6008,1,141.0,40.0
6009,1,141.0,41.0
6010,1,141.0,42.0
6011,1,141.0,43.0
6012,1,141.0,44.0
6013,1,141.0,45.0
6014,1,141.0,46.0
6015,1,141.0,47.0
6016,1,141.0,48.0
6017,1,141.0,49.0
6018,1,141.0,50.0
6019,1,141.0,51.0
6020,1,141.0,52.0
6021,1,141.0,53.0
6022,1,141.0,54.0
6023,1,141.0,55.0
6024,1,141.0,56.0
6025,1,141.0,57.0
6026,1,141.0,82.0
6027,1,141.0,83.0
6028,1,141.0,84.0
6029,1,141.0,85.0
6030,1,141.0,86.0
6031,1,141.0,87.0
6032,1,141.0,88.0
6033,1,141.0,89.0
6034,1,141.0,90.0
6035,1,141.0,91.0
6036,1,141.0,92.0
6037,1,141.0,93.0
6038,1,141.0,94.0
6039,1,141.0,95.0
6040,1,141.0,96.0
6041,1,141.0,97.0
6042,1,141.0,98.0
6043,1,141.0,99.0
6044,1,141.0,100.0
6045,1,141.0,101.0
6046,1,141.0,193.0
6047,1,141.0,194.0
6048,1,141.0,195.0
6049,1,141.0,196.0
6050,1,141.0,197.0
6051,1,141.0,198.0
6052,1,141.0,199.0
6053,1,141.0,200.0
6054,1,141.0,201.0
6055,1,141.0,202.0
6056,1,141.0,203.0
6057,1,141.0,204.0
6058,1,141.0,205.0
6059,1,141.0,206.0
6060,1,141.0,207.0
6061,1,141.0,229.0
6062,1,141.0,230.0
6063,1,141.0,231.0
6064,1,141.0,232.0
6065,1,141.0,233.0
6066,1,141.0,234.0
6067,1,141.0,235.0
6068,1,141.0,236.0
6069,1,141.0,237.0
6070,1,141.0,238.0
6071,1,141.0,239.0
6072,1,141.0,240.0
6073,1,141.0,241.0
6074,1,141.0,242.0
6075,1,141.0,243.0
6076,1,141.0,244.0
6077,1,141.0,245.0
6078,1,142.0,0.0
6079,1,142.0,1.0
6080,1,142.0,2.0
6081,1,142.0,3.0
6082,1,142.0,9.0
6083,1,142.0,10.0
6084,1,142.0,11.0
6085,1,142.0,12.0
6086,1,142.0,13.0
6087,1,142.0,14.0
6088,1,142.0,15.0
6089,1,142.0,16.0
6090,1,142.0,17.0
6091,1,142.0,18.0
6092,1,142.0,19.0
6093,1,142.0,20.0
6094,1,142.0,21.0
6095,1,142.0,22.0
6096,1,142.0,23.0
6097,1,142.0,24.0
6098,1,142.0,25.0
6099,1,142.0,26.0
6100,1,142.0,27.0
6101,1,142.0,28.0
6102,1,142.0,29.0
6103,1,142.0,30.0
6104,1,142.0,31.0
6105,1,142.0,32.0
6106,1,142.0,40.0
6107,1,142.0,41.0
6108,1,142.0,42.0
6109,1,142.0,43.0
6110,1,142.0,44.0
6111,1,142.0,45.0
6112,1,142.0,46.0
6113,1,142.0,47.0
6114,1,142.0,48.0
6115,1,142.0,49.0
6116,1,142.0,50.0
6117,1,142.0,51.0
6118,1,142.0,52.0
6119,1,142.0,53.0
6120,1,142.0,54.0
6121,1,142.0,55.0
6122,1,142.0,56.0
6123,1,142.0,57.0
6124,1,142.0,58.0
6125,1,142.0,82.0
6126,1,142.0,83.0
6127,1,142.0,84.0
6128,1,142.0,85.0
6129,1,142.0,86.0
6130,1,142.0,87.0
6131,1,142.0,88.0
6132,1,142.0,89.0
6133,1,142.0,90.0
6134,1,142.0,91.0
6135,1,142.0,92.0
6136,1,142.0,93.0
6137,1,142.0,94.0
6138,1,142.0,95.0
6139,1,142.0,96.0
6140,1,142.0,97.0
6141,1,142.0,98.0
6142,1,142.0,99.0
6143,1,142.0,100.0
6144,1,142.0,101.0
6145,1,142.0,194.0
6146,1,142.0,195.0
6147,1,142.0,196.0
6148,1,142.0,197.0
6149,1,142.0,198.0
6150,1,142.0,199.0
6151,1,142.0,200.0
6152,1,142.0,201.0
6153,1,142.0,202.0
6154,1,142.0,203.0
6155,1,142.0,204.0
6156,1,142.0,205.0
6157,1,142.0,206.0
6158,1,142.0,230.0
6159,1,142.0,231.0
6160,1,142.0,232.0
6161,1,142.0,233.0
6162,1,142.0,234.0
6163,1,142.0,235.0
6164,1,142.0,236.0
6165,1,142.0,237.0
6166,1,142.0,238.0
6167,1,142.0,239.0
6168,1,142.0,240.0
6169,1,142.0,241.0
6170,1,142.0,242.0
6171,1,142.0,243.0
6172,1,142.0,244.0
6173,1,143.0,0.0
6174,1,143.0,1.0
6175,1,143.0,2.0
6176,1,143.0,3.0
6177,1,143.0,11.0
6178,1,143.0,12.0
6179,1,143.0,13.0
6180,1,143.0,14.0
6181,1,143.0,15.0
6182,1,143.0,16.0
6183,1,143.0,17.0
6184,1,143.0,18.0
6185,1,143.0,19.0
6186,1,143.0,20.0
6187,1,143.0,21.0
6188,1,143.0,22.0
6189,1,143.0,23.0
6190,1,143.0,24.0
6191,1,143.0,25.0
6192,1,143.0,26.0
6193,1,143.0,27.0
6194,1,143.0,28.0
6195,1,143.0,29.0
6196,1,143.0,30.0
6197,1,143.0,31.0
6198,1,143.0,32.0
6199,1,143.0,41.0
6200,1,143.0,42.0
6201,1,143.0,43.0
6202,1,143.0,44.0
6203,1,143.0,45.0
6204,1,143.0,46.0
6205,1,143.0,47.0
6206,1,143.0,48.0
6207,1,143.0,49.0
6208,1,143.0,50.0
6209,1,143.0,51.0
6210,1,143.0,52.0
6211,1,143.0,53.0
6212,1,143.0,54.0
6213,1,143.0,55.0
6214,1,143.0,56.0
6215,1,143.0,57.0
6216,1,143.0,58.0
6217,1,143.0,59.0
6218,1,143.0,83.0
6219,1,143.0,84.0
6220,1,143.0,85.0
6221,1,143.0,86.0
6222,1,143.0,87.0
6223,1,143.0,88.0
6224,1,143.0,89.0
6225,1,143.0,90.0
6226,1,143.0,91.0
6227,1,143.0,92.0
6228,1,143.0,93.0
6229,1,143.0,94.0
6230,1,143.0,95.0
6231,1,143.0,96.0
6232,1,143.0,97.0
6233,1,143.0,98.0
6234,1,143.0,99.0
6235,1,143.0,100.0
6236,1,143.0,101.0
6237,1,143.0,196.0
6238,1,143.0,197.0
6239,1,143.0,198.0
6240,1,143.0,199.0
6241,1,143.0,200.0
6242,1,143.0,201.0
6243,1,143.0,202.0
6244,1,143.0,203.0
6245,1,143.0,204.0
6246,1,143.0,230.0
6247,1,143.0,231.0
6248,1,143.0,232.0
6249,1,143.0,233.0
6250,1,143.0,234.0
6251,1,143.0,235.0
6252,1,143.0,236.0
6253,1,143.0,237.0
6254,1,143.0,238.0
6255,1,143.0,239.0
6256,1,143.0,240.0
6257,1,143.0,241.0
6258,1,143.0,242.0
6259,1,143.0,243.0
6260,1,143.0,244.0
6261,1,144.0,0.0
6262,1,144.0,1.0
6263,1,144.0,2.0
6264,1,144.0,12.0
6265,1,144.0,13.0
6266,1,144.0,14.0
6267,1,144.0,15.0
6268,1,144.0,16.0
6269,1,144.0,17.0
6270,1,144.0,18.0
6271,1,144.0,19.0
6272,1,144.0,20.0
6273,1,144.0,21.0
6274,1,144.0,22.0
6275,1,144.0,23.0
6276,1,144.0,24.0
6277,1,144.0,25.0
6278,1,144.0,26.0
6279,1,144.0,27.0
6280,1,144.0,28.0
6281,1,144.0,29.0
6282,1,144.0,30.0
6283,1,144.0,31.0
6284,1,144.0,32.0
6285,1,144.0,43.0
6286,1,144.0,44.0
6287,1,144.0,45.0
6288,1,144.0,46.0
6289,1,144.0,47.0
6290,1,144.0,48.0
6291,1,144.0,49.0
6292,1,144.0,50.0
6293,1,144.0,51.0
6294,1,144.0,52.0
6295,1,144.0,53.0
6296,1,144.0,54.0
6297,1,144.0,55.0
6298,1,144.0,56.0
6299,1,144.0,57.0
6300,1,144.0,58.0
6301,1,144.0,59.0
6302,1,144.0,60.0
6303,1,144.0,83.0
6304,1,144.0,84.0
6305,1,144.0,85.0
6306,1,144.0,86.0
6307,1,144.0,87.0
6308,1,144.0,88.0
6309,1,144.0,89.0
6310,1,144.0,90.0
6311,1,144.0,91.0
6312,1,144.0,92.0
6313,1,144.0,93.0
6314,1,144.0,94.0
6315,1,144.0,95.0
6316,1,144.0,96.0
6317,1,144.0,97.0
6318,1,144.0,98.0
6319,1,144.0,99.0
6320,1,144.0,100.0
6321,1,144.0,198.0
6322,1,144.0,199.0
6323,1,144.0,200.0
6324,1,144.0,201.0
6325,1,144.0,202.0
6326,1,144.0,231.0
6327,1,144.0,232.0
6328,1,144.0,233.0
6329,1,144.0,234.0
6330,1,144.0,235.0
6331,1,144.0,236.0
6332,1,144.0,237.0
6333,1,144.0,238.0
6334,1,144.0,239.0
6335,1,144.0,240.0
6336,1,144.0,241.0
6337,1,144.0,242.0
6338,1,144.0,243.0
6339,1,145.0,0.0
6340,1,145.0,1.0
6341,1,145.0,2.0
6342,1,145.0,13.0
6343,1,145.0,14.0
6344,1,145.0,15.0
6345,1,145.0,16.0
6346,1,145.0,17.0
6347,1,145.0,18.0
6348,1,145.0,19.0
6349,1,145.0,20.0
6350,1,145.0,21.0
6351,1,145.0,22.0
6352,1,145.0,23.0
6353,1,145.0,24.0
6354,1,145.0,25.0
6355,1,145.0,26.0
6356,1,145.0,27.0
6357,1,145.0,28.0
6358,1,145.0,29.0
6359,1,145.0,30.0
6360,1,145.0,31.0
6361,1,145.0,32.0
6362,1,145.0,44.0
6363,1,145.0,45.0
6364,1,145.0,46.0
6365,1,145.0,47.0
6366,1,145.0,48.0
6367,1,145.0,49.0
6368,1,145.0,50.0
6369,1,145.0,51.0
6370,1,145.0,52.0
6371,1,145.0,53.0
6372,1,145.0,54.0
6373,1,145.0,55.0
6374,1,145.0,56.0
6375,1,145.0,57.0
6376,1,145.0,58.0
6377,1,145.0,59.0
6378,1,145.0,60.0
6379,1,145.0,84.0
6380,1,145.0,85.0
6381,1,145.0,86.0
6382,1,145.0,87.0
6383,1,145.0,88.0
6384,1,145.0,89.0
6385,1,145.0,90.0
6386,1,145.0,91.0
6387,1,145.0,92.0
6388,1,145.0,93.0
6389,1,145.0,94.0
6390,1,145.0,95.0
6391,1,145.0,96.0
6392,1,145.0,97.0
6393,1,145.0,98.0
6394,1,145.0,99.0
6395,1,145.0,100.0
6396,1,145.0,232.0
6397,1,145.0,233.0
6398,1,145.0,234.0
6399,1,145.0,235.0
6400,1,145.0,236.0
6401,1,145.0,237.0
6402,1,145.0,238.0
6403,1,145.0,239.0
6404,1,145.0,240.0
6405,1,145.0,241.0
6406,1,145.0,242.0
6407,1,146.0,0.0
6408,1,146.0,1.0
6409,1,146.0,2.0
6410,1,146.0,3.0
6411,1,146.0,15.0
6412,1,146.0,16.0
6413,1,146.0,17.0
6414,1,146.0,18.0
6415,1,146.0,19.0
6416,1,146.0,20.0
6417,1,146.0,21.0
6418,1,146.0,22.0
6419,1,146.0,23.0
6420,1,146.0,24.0
6421,1,146.0,25.0
6422,1,146.0,26.0
6423,1,146.0,27.0
6424,1,146.0,28.0
6425,1,146.0,29.0
6426,1,146.0,30.0
6427,1,146.0,31.0
6428,1,146.0,45.0
6429,1,146.0,46.0
6430,1,146.0,47.0
6431,1,146.0,48.0
6432,1,146.0,49.0
6433,1,146.0,50.0
6434,1,146.0,51.0
6435,1,146.0,52.0
6436,1,146.0,53.0
6437,1,146.0,54.0
6438,1,146.0,55.0
6439,1,146.0,56.0
6440,1,146.0,57.0
6441,1,146.0,58.0
6442,1,146.0,59.0
6443,1,146.0,60.0
6444,1,146.0,85.0
6445,1,146.0,86.0
6446,1,146.0,87.0
6447,1,146.0,88.0
6448,1,146.0,89.0
6449,1,146.0,90.0
6450,1,146.0,91.0
6451,1,146.0,92.0
6452,1,146.0,93.0
6453,1,146.0,94.0
6454,1,146.0,95.0
6455,1,146.0,96.0
6456,1,146.0,97.0
6457,1,146.0,98.0
6458,1,146.0,99.0
6459,1,146.0,234.0
6460,1,146.0,235.0
6461,1,146.0,236.0
6462,1,146.0,237.0
6463,1,146.0,238.0
6464,1,146.0,239.0
6465,1,146.0,240.0
6466,1,146.0,241.0
6467,1,147.0,0.0
6468,1,147.0,1.0
6469,1,147.0,2.0
6470,1,147.0,3.0
6471,1,147.0,16.0
6472,1,147.0,17.0
6473,1,147.0,18.0
6474,1,147.0,19.0
6475,1,147.0,20.0
6476,1,147.0,21.0
6477,1,147.0,22.0
6478,1,147.0,23.0
6479,1,147.0,24.0
6480,1,147.0,25.0
6481,1,147.0,26.0
6482,1,147.0,27.0
6483,1,147.0,28.0
6484,1,147.0,29.0
6485,1,147.0,30.0
6486,1,147.0,31.0
6487,1,147.0,47.0
6488,1,147.0,48.0
6489,1,147.0,49.0
6490,1,147.0,50.0
6491,1,147.0,51.0
6492,1,147.0,52.0
6493,1,147.0,53.0
6494,1,147.0,54.0
6495,1,147.0,55.0
6496,1,147.0,56.0
6497,1,147.0,57.0
6498,1,147.0,58.0
6499,1,147.0,59.0
6500,1,147.0,60.0
6501,1,147.0,86.0
6502,1,147.0,87.0
6503,1,147.0,88.0
6504,1,147.0,89.0
6505,1,147.0,90.0
6506,1,147.0,91.0
6507,1,147.0,92.0
6508,1,147.0,93.0
6509,1,147.0,94.0
6510,1,147.0,95.0
6511,1,147.0,96.0
6512,1,147.0,97.0
6513,1,147.0,98.0
6514,1,147.0,238.0
6515,1,148.0,0.0
6516,1,148.0,1.0
6517,1,148.0,2.0
6518,1,148.0,3.0
6519,1,148.0,18.0
6520,1,148.0,19.0
6521,1,148.0,20.0
6522,1,148.0,21.0
6523,1,148.0,22.0
6524,1,148.0,23.0
6525,1,148.0,24.0
6526,1,148.0,25.0
6527,1,148.0,26.0
6528,1,148.0,27.0
6529,1,148.0,28.0
6530,1,148.0,29.0
6531,1,148.0,30.0
6532,1,148.0,48.0
6533,1,148.0,49.0
6534,1,148.0,50.0
6535,1,148.0,51.0
6536,1,148.0,52.0
6537,1,148.0,53.0
6538,1,148.0,54.0
6539,1,148.0,55.0
6540,1,148.0,56.0
6541,1,148.0,57.0
6542,1,148.0,58.0
6543,1,148.0,59.0
6544,1,148.0,60.0
6545,1,148.0,87.0
6546,1,148.0,88.0
6547,1,148.0,89.0
6548,1,148.0,90.0
6549,1,148.0,91.0
6550,1,148.0,92.0
6551,1,148.0,93.0
6552,1,148.0,94.0
6553,1,148.0,95.0
6554,1,148.0,96.0
6555,1,149.0,0.0
6556,1,149.0,1.0
6557,1,149.0,2.0
6558,1,149.0,3.0
6559,1,149.0,23.0
6560,1,149.0,24.0
6561,1,149.0,25.0
6562,1,149.0,26.0
6563,1,149.0,27.0
6564,1,149.0,28.0
6565,1,149.0,49.0
6566,1,149.0,50.0
6567,1,149.0,51.0
6568,1,149.0,52.0
6569,1,149.0,53.0
6570,1,149.0,54.0
6571,1,149.0,55.0
6572,1,149.0,56.0
6573,1,149.0,57.0
6574,1,149.0,58.0
6575,1,149.0,59.0
6576,1,149.0,60.0
6577,1,149.0,89.0
6578,1,149.0,90.0
6579,1,149.0,91.0
6580,1,149.0,92.0
6581,1,149.0,93.0
6582,1,149.0,94.0
6583,1,150.0,0.0
6584,1,150.0,1.0
6585,1,150.0,2.0
6586,1,150.0,3.0
6587,1,150.0,4.0
6588,1,150.0,51.0
6589,1,150.0,52.0
6590,1,150.0,53.0
6591,1,150.0,54.0
6592,1,150.0,55.0
6593,1,150.0,56.0
6594,1,150.0,57.0
6595,1,150.0,58.0
6596,1,150.0,59.0
6597,1,151.0,0.0
6598,1,151.0,1.0
6599,1,151.0,2.0
6600,1,151.0,3.0
6601,1,151.0,4.0
6602,1,151.0,53.0
6603,1,151.0,54.0
6604,1,151.0,55.0
6605,1,151.0,56.0
6606,1,151.0,57.0
6607,1,151.0,58.0
6608,1,152.0,0.0
6609,1,152.0,1.0
6610,1,152.0,2.0
6611,1,152.0,3.0
6612,1,152.0,4.0
6613,1,152.0,5.0
6614,1,153.0,0.0
6615,1,153.0,1.0
6616,1,153.0,2.0
6617,1,153.0,3.0
6618,1,153.0,4.0
6619,1,153.0,5.0
6620,1,154.0,0.0
6621,1,154.0,1.0
6622,1,154.0,2.0
6623,1,154.0,3.0
6624,1,154.0,4.0
6625,1,154.0,5.0
6626,1,154.0,6.0
6627,1,155.0,0.0
6628,1,155.0,1.0
6629,1,155.0,2.0
6630,1,155.0,3.0
6631,1,155.0,4.0
6632,1,155.0,5.0
6633,1,155.0,6.0
6634,1,156.0,0.0
6635,1,156.0,1.0
6636,1,156.0,2.0
6637,1,156.0,3.0
6638,1,156.0,4.0
6639,1,156.0,5.0
6640,1,156.0,6.0
6641,289,171.0484429065744,203.61245674740485
6642,1,156.0,199.0
6643,1,156.0,200.0
6644,1,157.0,0.0
6645,1,157.0,1.0
6646,1,157.0,2.0
6647,1,157.0,3.0
6648,1,157.0,4.0
6649,1,157.0,5.0
6650,1,157.0,197.0
6651,1,157.0,198.0
6652,1,157.0,199.0
6653,1,157.0,200.0
6654,1,157.0,201.0
6655,1,157.0,202.0
6656,1,158.0,0.0
6657,1,158.0,1.0
6658,1,158.0,2.0
6659,1,158.0,3.0
6660,1,158.0,4.0
6661,1,158.0,5.0
6662,1,158.0,197.0
6663,1,158.0,198.0
6664,1,158.0,199.0
6665,1,158.0,200.0
6666,1,158.0,201.0
6667,1,158.0,202.0
6668,1,158.0,203.0
6669,1,159.0,0.0
6670,1,159.0,1.0
6671,1,159.0,2.0
6672,1,159.0,3.0
6673,1,159.0,4.0
6674,926,174.21058315334773,95.21382289416847
6675,1,159.0,75.0
6676,1,159.0,197.0
6677,1,159.0,198.0
6678,1,159.0,199.0
6679,1,159.0,200.0
6680,1,159.0,201.0
6681,1,159.0,202.0
6682,1,159.0,203.0
6683,1,160.0,0.0
6684,1,160.0,1.0
6685,1,160.0,2.0
6686,1,160.0,3.0
6687,1,160.0,4.0
6688,1,160.0,73.0
6689,1,160.0,74.0
6690,1,160.0,75.0
6691,1,160.0,76.0
6692,1,160.0,77.0
6693,1,160.0,102.0
6694,1,160.0,103.0
6695,1,160.0,104.0
6696,1,160.0,105.0
6697,1,160.0,106.0
6698,1,160.0,107.0
6699,1,160.0,108.0
6700,1,160.0,109.0
6701,1,160.0,197.0
6702,1,160.0,198.0
6703,1,160.0,199.0
6704,1,160.0,200.0
6705,1,160.0,201.0
6706,1,160.0,202.0
6707,1,160.0,203.0
6708,1,160.0,204.0
6709,1,161.0,0.0
6710,1,161.0,1.0
6711,1,161.0,2.0
6712,1,161.0,3.0
6713,1,161.0,72.0
6714,1,161.0,73.0
6715,1,161.0,74.0
6716,1,161.0,75.0
6717,1,161.0,76.0
6718,1,161.0,77.0
6719,1,161.0,78.0
6720,1,161.0,79.0
6721,1,161.0,100.0
6722,1,161.0,101.0
6723,1,161.0,102.0
6724,1,161.0,103.0
6725,1,161.0,104.0
6726,1,161.0,105.0
6727,1,161.0,106.0
6728,1,161.0,107.0
6729,1,161.0,108.0
6730,1,161.0,109.0
6731,1,161.0,110.0
6732,481,175.004158004158,151.6049896049896
6733,1,161.0,156.0
6734,1,161.0,157.0
6735,1,161.0,158.0
6736,1,161.0,159.0
6737,1,161.0,197.0
6738,1,161.0,198.0
6739,1,161.0,199.0
6740,1,161.0,200.0
6741,1,161.0,201.0
6742,1,161.0,202.0
6743,1,161.0,203.0
6744,1,161.0,204.0
6745,1,161.0,205.0
6746,1,162.0,0.0
6747,1,162.0,1.0
6748,1,162.0,2.0
6749,1,162.0,72.0
6750,1,162.0,73.0
6751,1,162.0,74.0
6752,1,162.0,75.0
6753,1,162.0,76.0
6754,1,162.0,77.0
6755,1,162.0,78.0
6756,1,162.0,79.0
6757,1,162.0,80.0
6758,1,162.0,99.0
6759,1,162.0,100.0
6760,1,162.0,101.0
6761,1,162.0,102.0
6762,1,162.0,103.0
6763,1,162.0,104.0
6764,1,162.0,105.0
6765,1,162.0,106.0
6766,1,162.0,107.0
6767,1,162.0,108.0
6768,1,162.0,109.0
6769,1,162.0,110.0
6770,1,162.0,111.0
6771,1,162.0,112.0
6772,1,162.0,152.0
6773,1,162.0,153.0
6774,1,162.0,154.0
6775,1,162.0,155.0
6776,1,162.0,156.0
6777,1,162.0,157.0
6778,1,162.0,158.0
6779,1,162.0,159.0
6780,1,162.0,160.0
6781,1,162.0,161.0
6782,1,162.0,197.0
6783,1,162.0,198.0
6784,1,162.0,199.0
6785,1,162.0,200.0
6786,1,162.0,201.0
6787,1,162.0,202.0
6788,1,162.0,203.0
6789,1,162.0,204.0
6790,1,162.0,205.0
6791,1,163.0,0.0
6792,1,163.0,1.0
6793,1,163.0,72.0
6794,1,163.0,73.0
6795,1,163.0,74.0
6796,1,163.0,75.0
6797,1,163.0,76.0
6798,1,163.0,77.0
6799,1,163.0,78.0
6800,1,163.0,79.0
6801,1,163.0,80.0
6802,1,163.0,81.0
6803,1,163.0,99.0
6804,1,163.0,100.0
6805,1,163.0,101.0
6806,1,163.0,102.0
6807,1,163.0,103.0
6808,1,163.0,104.0
6809,1,163.0,105.0
6810,1,163.0,106.0
6811,1,163.0,107.0
6812,1,163.0,108.0
6813,1,163.0,109.0
6814,1,163.0,110.0
6815,1,163.0,111.0
6816,1,163.0,112.0
6817,1,163.0,113.0
6818,1,163.0,150.0
6819,1,163.0,151.0
6820,1,163.0,152.0
6821,1,163.0,153.0
6822,1,163.0,154.0
6823,1,163.0,155.0
6824,1,163.0,156.0
6825,1,163.0,157.0
6826,1,163.0,158.0
6827,1,163.0,159.0
6828,1,163.0,160.0
6829,1,163.0,161.0
6830,1,163.0,162.0
6831,1,163.0,197.0
6832,1,163.0,198.0
6833,1,163.0,199.0
6834,1,163.0,200.0
6835,1,163.0,201.0
6836,1,163.0,202.0
6837,1,163.0,203.0
6838,1,163.0,204.0
6839,1,163.0,205.0
6840,1,163.0,206.0
6841,1,164.0,0.0
6842,1,164.0,72.0
6843,1,164.0,73.0
6844,1,164.0,74.0
6845,1,164.0,75.0
6846,1,164.0,76.0
6847,1,164.0,77.0
6848,1,164.0,78.0
6849,1,164.0,79.0
6850,1,164.0,80.0
6851,1,164.0,81.0
6852,1,164.0,82.0
6853,1,164.0,83.0
6854,1,164.0,98.0
6855,1,164.0,99.0
6856,1,164.0,100.0
6857,1,164.0,101.0
6858,1,164.0,102.0
6859,1,164.0,103.0
